Surface sensible+latent heat flux (Wm**-2),Surface downwelling shortwave flux (Wm**-2),Surface downwelling longwave flux (Wm**-2),Sea level pressure (hPa),Total precipitation (mm/day),Relative humidity averaged 1000-300hPa (%),U wind at 10 m (m s**-1),V wind at 10 m (m s**-1),TotalArc,Total cloud cover (%),Total column cloud water (g m**-2),GH_mean
-24.31491373,24.57653777,252.31801569999996,1009.695899,1.345142183,73.77160472,0.233429208,-0.093945026,8486385.0,83.0049357,72.6847483,5996.770628333333
-22.52487563,5.198406403,225.3860119,1014.096121,1.186109065,75.59155997,0.047462782,-0.250503761,10509688.0,85.98614712,58.83157738,5942.339591
-16.14243173,1.3107585959999999,204.9951888,1017.416284,0.9052133529999999,73.47214004,0.07577320900000001,-0.037042307999999996,12553241.0,83.56232181,42.70129768,5918.1442990000005
-15.3917312,3.6751091369999997,192.98880830000002,1014.812466,0.93556057,75.19971351,1.127245023,0.5663805510000001,13724887.0,82.83216462,41.48855933,5858.862959333333
-14.61010533,19.27507834,196.0607659,1014.7544369999999,0.8831770790000001,74.73623827,0.264714265,0.0486499,14541957.0,80.75134342,40.14119301,5879.9319270000005
-23.65687743,71.24856949999999,196.7377846,1020.1509169999999,0.730198771,70.45903139,-0.984899251,-0.7030945890000001,14542387.0,76.10956935,34.35058381,5940.680815666667
-24.48617411,158.87996809999999,220.8721602,1017.287153,0.832984505,71.5121431,-0.5601934679999999,-0.45671631,14066142.0,78.95279824,41.36271045,5978.432749
-32.42879637,228.72169100000002,262.0238481,1015.540064,0.903537708,68.94357457,-0.253331963,-0.35265083799999997,12679492.0,76.35965723,60.1675591,6110.879573333333
-45.51097485,240.310904,293.3461752,1009.639926,1.318371256,69.12919556,0.8579927509999999,0.199005884,11132544.0,75.93822922,86.72683278,6199.553913
-44.27391158,198.1094216,311.244528,1010.2490140000001,1.3957340230000002,68.81188265,0.274997871,-0.034056035,8735814.0,77.79858249,108.3633884,6268.844075666667
-32.91983636,132.45220659999998,306.347887,1011.545174,1.3858498540000002,70.97080881,0.20671189199999998,-0.149101323,6561046.0,80.51854115,114.36559109999999,6232.511352333334
-24.17204221,69.36595443,285.07680869999996,1008.229567,1.564497499,71.48193149,0.34072589200000003,-0.132953731,5949744.0,80.53785346,100.60804499999999,6128.282215
-27.44450093,25.05690188,250.0398079,1013.686813,1.3038698690000001,74.90599307,-0.904777078,-0.598285032,8359121.0,82.92659141,68.56072891,6015.288382666666
-25.52556714,5.54113875,220.819431,1014.8216779999999,1.197817713,74.47527268,0.138656895,-0.12651796699999998,9878031.0,84.94105552,56.57537028,5929.201652
-18.74158927,1.284537723,206.39535969999997,1003.983508,1.1132962259999999,76.75791184,0.430624158,0.122251021,12334078.0,84.92594339,48.00478117,5796.51824
-19.93467003,3.31539131,197.3826226,1007.734815,1.044906011,76.89918908,0.20835810300000002,-0.044671604000000004,13891515.0,85.17937996,42.74718298,5786.469942
-16.16104512,19.76931561,188.53650480000002,1017.5520849999999,0.6795376120000001,71.75008242,-0.758992408,-0.504653606,14648254.0,78.69723818,31.59389603,5871.308498666666
-17.32920966,69.95556864,199.6045685,1014.459693,0.8659970229999999,73.83782096,0.934432047,0.216198712,14756338.0,78.56924784,39.2345695,5875.996360666667
-26.00784701,151.7718494,233.67809640000002,1012.82163,0.928941536,67.81056409,0.441812555,-0.034124701,13968973.0,77.24830788,50.66526384,5979.866736
-37.69130878,230.5159989,255.88331890000003,1013.254991,0.915573541,68.10794826,-0.489833285,-0.395460748,12956236.0,78.24514943,57.76170875,6071.268882333334
-45.15514921,241.2404236,293.9606887,1013.1185539999999,1.145102254,66.45358354,-0.608840349,-0.416733467,11588930.0,75.47738488,83.11589435,6232.486462333333
-45.40686621,204.5498155,312.57696239999996,1010.4714449999999,1.3339957690000002,67.09823857,-0.541845198,-0.43336849,8187444.0,76.42660539,102.64630670000001,6281.493643666668
-33.08737561,131.08864,308.58326,1010.2658460000001,1.55424702,71.42730924,0.18742504899999998,-0.138903469,5405329.0,79.83012741,116.19991979999999,6234.4689616666665
-29.77084344,70.36950953,282.1815783,1010.542201,1.640172142,73.65178683,0.00943919,-0.143650819,4324232.0,80.82188811,91.76979966,6106.2783346666665
-26.48666185,24.94342824,254.8574236,1009.9616710000001,1.442715136,74.76767117,0.39994930799999995,0.11353158099999999,6799766.0,83.84134984,76.25149402,6000.449417666667
-28.74263242,5.4764129520000004,219.87577709999997,1012.899255,1.237295435,73.89647799,-0.358396993,-0.27449426899999996,10082302.0,84.93993451,53.34389971,5911.0219013333335
-20.33367171,1.317234512,206.2414674,1010.8067,1.110035374,76.9056318,0.22955094899999998,0.031452182,12448216.0,85.52934883,48.25161441,5847.996069666668
-19.77484104,3.378671735,192.5151032,1011.85063,0.9534073679999999,76.81104711,0.563895994,0.215483864,14140570.0,85.20749023,40.92480084,5802.244287333332
-20.68627311,19.75120718,190.6815028,1010.8784529999999,0.929918893,74.19832738,0.331304052,0.061420063,15092274.0,81.75580612,37.99293405,5814.488421333333
-24.51284995,72.13690374,197.4923202,1014.241223,0.804600655,72.40926085,-0.4290331,-0.523403619,15327558.0,80.60430415,34.84976615,5876.737032
-26.97033904,157.95541459999998,223.34255770000001,1018.124992,0.8254257420000001,70.39655778,-0.730846707,-0.530311955,14485645.0,79.53273288,43.82019989,5995.778129666666
-33.77248805,230.0203738,261.4440508,1018.560169,0.8179378690000001,67.78268748,-0.551627147,-0.492869722,13227604.0,76.91931734,59.67588335,6136.744276333334
-48.57151803,246.3508957,289.6874492,1012.515532,1.265738209,67.59214036,-0.286394881,-0.303800654,11410751.0,74.73649744,81.98113196,6206.363474666668
-44.52545662,203.2021033,308.99772,1011.053616,1.410021955,67.64071344,-0.400193564,-0.316896282,9008575.0,76.38580216,104.0013743,6270.772417333333
-34.31691568,130.5650691,306.5279788,1009.793994,1.526733355,70.13114593,-0.211059642,-0.31629648,6068790.0,80.469134,114.9863476,6225.929655
-25.71680464,68.23409956,283.0286423,1011.935616,1.3858781,72.55295925,0.224554812,-0.117203227,4736942.0,81.03049709999999,91.58332014,6132.778653
-29.99485297,24.60584041,248.23961119999998,1007.70654,1.483972528,74.87431452,0.6786881490000001,-0.001486393,8439029.0,82.45434079,70.31932865,5959.425266666666
-27.54836923,5.215137205,220.03910980000003,1012.8273859999999,1.1136576120000001,76.09209118,0.061090559,-0.28089215,10644064.0,85.41097419,52.08654617,5905.708482333334
-16.56425621,1.301527279,203.366654,1012.574422,1.091069651,75.53686009,0.8019763000000001,0.323445608,12568539.0,84.94284336,48.30989842,5863.592651999999
-17.11846609,3.584003497,195.38296019999999,1011.7087789999999,0.917336625,73.62113607,0.826899783,0.19870777,14189868.0,83.12126074,40.43051467,5832.677161
-21.57155094,19.5917127,187.07863999999998,1017.9849199999999,0.842354589,74.29430287,-0.001526889,-0.22507219399999998,14926167.0,81.82345978,36.67005988,5889.224744
-22.21816836,71.34478057,195.6141726,1018.196076,0.77977205,74.80514088,-0.257766221,-0.330772445,15207009.0,81.39325372,35.89303588,5908.195453666667
-26.32429384,157.8708995,222.07934530000003,1014.5314800000001,0.890724799,71.86447921,0.21836684,-0.16884829899999998,14639814.0,79.58422244,45.00411128,5957.773546666667
-33.55768109,232.3137389,257.302899,1013.295717,0.9021140740000001,67.97526633,0.006261618,-0.200775445,13427909.0,77.62572078,58.63386856,6080.289246
-47.39619508,243.90044819999997,291.10447339999996,1014.913493,1.091372295,67.67531985,-0.28486408,-0.30959232600000003,11510998.0,76.17455068,81.77633156,6221.838332666666
-46.20603178,205.7981747,308.6986167,1014.856176,1.227517012,66.71394318,-0.8604519690000001,-0.586110834,8836383.0,75.92843142,97.85628353,6299.356484
-35.07702404,136.2158228,303.9422465,1011.459987,1.4561657,70.54552725,0.016588275,-0.21026391100000003,6287725.0,77.38000289,105.59635049999999,6226.909592
-27.52022027,70.21900543,283.6382142,1008.570273,1.5102660330000002,73.06382312,0.5777719020000001,0.006656051,5388226.0,79.81817606,93.98064077,6109.880481666667
-26.88644535,24.94961429,250.70862000000002,1015.7227439999999,1.211602408,74.182249,-0.34607419799999994,-0.329422377,7549044.0,82.73219711,68.1300991,6031.722228999999
-23.48546837,5.408287626,218.6668799,1011.216011,0.987150042,75.09470488,-0.246715527,-0.127328889,10264770.0,84.53968095,52.47007867,5901.192842333334
-20.56052535,1.338502468,201.51591169999998,1021.148654,0.93791664,72.4192294,-0.7178307540000001,-0.486887068,12564894.0,82.15416837,43.267888,5943.577524333334
-17.704636999999998,3.527869509,192.2312898,1017.5378289999999,0.8708256529999999,72.06833826,0.874707364,0.301376547,13905174.0,82.23375057,40.45756656,5880.711335666667
-21.01515266,19.90918178,190.59558049999998,1023.6774630000001,0.658762359,71.4504181,-1.15625686,-0.7505299129999999,14699490.0,80.39359238,30.51731097,5944.732886333332
-21.69412907,71.06106413,200.2705767,1014.296813,0.77103497,71.85861162,-0.667049818,-0.541392121,15191245.0,77.71689555,34.78300463,5895.975880666666
-24.05200843,156.2789468,229.6792693,1016.6054710000001,0.8257172770000001,69.54801861,-0.067269262,-0.307243023,14763368.0,76.21560409,45.26579497,6011.254486666668
-35.35048044,225.0297696,265.8791892,1019.399766,0.8429051329999999,66.10123514,-0.6711646170000001,-0.550946288,13168434.0,76.92594754,63.83142084,6161.713562999998
-45.24938891,233.98196009999998,294.761794,1011.362422,1.267711426,68.2362037,-0.367556734,-0.300036917,10859325.0,77.91547235,88.342913,6208.185274666667
-44.53556053,204.0538519,312.11461710000003,1009.4996359999999,1.409981727,68.09739163,0.634281061,0.156974125,8381012.0,75.70848348,101.46414399999999,6273.589366666667
-33.50679618,129.7509122,309.0879105,1010.8323310000001,1.561666741,71.29753005,0.023262887000000003,-0.22417204699999999,6034017.0,80.48480447,121.37014860000001,6247.3779460000005
-25.99704578,68.31466962,284.3707683,1013.058869,1.419857973,73.12351283,-0.36100144,-0.374528995,4932518.0,81.39819917,96.74890755,6150.6505713333345
-26.60475956,24.63537129,253.6602155,1011.437232,1.274739574,74.97179749,-0.635006956,-0.48265446700000003,7728827.0,83.34970759,68.52607618,6015.256132999999
-26.17700706,5.316236476,222.5547023,1012.606974,1.146229388,75.86795323,-0.026753826,-0.262548651,9889364.0,84.30579799,53.83824105,5917.387042666666
-22.66314903,1.3368850190000001,200.4194468,1021.109743,0.9398027959999999,74.38919605,-0.059838605,-0.32380708399999997,12074823.0,83.44943871,43.683333600000005,5929.288835666666
-19.76695633,3.4137966910000004,198.6532299,1017.3704339999999,0.9103071970000001,73.72991854,0.47460626,0.0027997079999999997,13687408.0,83.81188246,41.65557343,5885.864517999999
-16.33263984,19.27932142,189.9492404,1010.9411380000001,0.958285721,74.44623878,0.572481305,0.35494499799999996,14485507.0,82.17861117,38.52326966,5801.718881666667
-23.68497814,69.95782878,205.5995054,1009.6718210000001,0.902776673,72.64375679999999,1.53500506,0.48749074299999995,14667862.0,77.90175225,39.66400292,5840.658588666666
-22.13125226,154.0223158,227.1905457,1009.3513869999999,0.909197954,70.88140094,0.634731654,0.16784812,14220151.0,78.89276718,47.64252728,5935.706926999999
-37.85000974,232.85334049999997,258.71063419999996,1016.8589929999999,0.845362022,66.92473064,-0.401257149,-0.38980878399999996,12879445.0,74.90928175,55.09606762,6127.033338
-47.3429783,242.2054649,293.9848455,1013.9145,1.129238661,66.39632512,-0.78284608,-0.52905793,11040404.0,74.64851623,82.03871665,6236.507045333333
-45.02080377,201.6824585,311.79869360000004,1010.974057,1.364126902,67.5514022,-0.411197845,-0.381570662,7938013.0,77.34257184,102.8233098,6281.989242333333
-34.46028487,131.56837040000002,306.9570441,1012.5144359999999,1.47037705,70.26280632,-0.91765048,-0.604458376,5566580.0,79.95448771,115.564323,6249.943442
-24.18417099,69.03735775,285.4083961,1008.6099949999999,1.445263561,73.62425520000001,0.098858427,-0.155514442,4631846.0,81.36544191,97.69619157,6114.718955
-28.77244663,24.68651969,252.78355200000001,1008.617915,1.460521696,75.84333518,-0.07951174700000001,-0.10049771,7172775.0,83.48958712,73.38245179,5974.650956333332
-23.40735485,5.58280938,219.9194133,1009.088725,1.239925449,76.93630412,0.348451878,0.101893931,10034601.0,85.52288301,56.81445189,5874.233869666667
-23.93075144,1.311043619,205.04803049999998,1007.5293130000001,1.108529283,77.5833261,0.605485547,0.092636724,12466197.0,86.09925409,44.40232144,5799.155945666666
-14.04468617,3.502242817,196.2837488,1016.6873720000001,0.905635871,74.55175085,0.586694709,0.386633025,13860823.0,83.76638193,39.96370004,5861.938356
-16.34144282,19.5062787,198.6116709,1013.943409,0.919092488,74.85503349999999,0.9992068359999999,0.33597905100000003,14697697.0,82.24197004,39.5755875,5872.046947
-18.78966433,72.06294853,198.1125645,1014.805826,0.83279628,74.36475259999999,0.184070625,0.018816183,15313867.0,80.28960318,37.52757384,5881.600047
-28.37019477,156.4857744,227.809067,1016.4257869999999,0.81719787,69.61794081,-0.551751287,-0.59782115,14783173.0,79.02677353,45.62193968,6005.875237666667
-37.06148426,227.5491391,262.9565981,1014.988702,0.968612151,67.94312885,-0.101966615,-0.29726342,13161140.0,77.35603382,62.54812032,6118.321506666667
-47.756683100000004,239.3483406,298.20475439999996,1013.099273,1.1700611,66.45395101,-0.283502853,-0.354907807,10965768.0,74.95740053,87.43811103,6251.477792333334
-46.02182553,198.80406409999998,313.5950777,1010.007436,1.435241405,68.49328204,0.29519981,-0.11087247,7955719.0,76.73267575,106.67785829999998,6274.922812
-33.51546798,127.7945034,307.21148900000003,1009.6852029999999,1.5711559590000002,72.15885816,0.23403544,-0.051745818,4712820.0,80.52874321,117.3069203,6219.939002
-26.15995771,68.87079431,284.9338894,1009.276576,1.549032625,72.56833451,0.12383054,-0.24931405,3629315.0,79.74408294,95.12703473,6125.440806
-27.86428739,24.53849246,251.10079610000003,1017.032221,1.247648558,72.53793934,-0.051919092,-0.33589988200000004,7086881.0,80.94891659999999,67.09635467,6048.361891666666
-25.85860011,5.297169763,222.2053267,1014.933592,1.148731762,73.71820151,0.148272502,-0.14108536800000002,9938665.0,83.56054871,54.37233034,5938.660222666666
-24.564386199999998,1.3432996169999998,198.9252287,1019.093057,0.870644147,72.78392244,-0.267086167,-0.231539787,12261353.0,82.65488327,39.01086178,5903.985297
-17.08812303,3.532508777,192.9726135,1015.8826050000001,0.866392701,73.02774659999999,-0.87155021,-0.42692244700000004,13913058.0,82.93331163,37.25123302,5879.2702659999995
-14.86035302,19.33904914,189.3694829,1017.372096,0.7724925229999999,77.16706762,-0.048476522,-0.147788564,14813126.0,83.31758991,36.34285889,5872.078291333332
-25.09207186,74.14894815,192.5896663,1023.922429,0.693005945,70.16374473,-1.306504815,-0.8537325259999999,15159427.0,76.37451762,30.6206679,5939.992109666666
-25.28007068,159.8439886,222.9476454,1017.879241,0.7920672959999999,69.14880206,0.138359539,-0.285456642,14440180.0,75.42511343,41.52695887,5980.3848486666675
-37.08549454,231.31314269999996,257.70548030000003,1015.4547210000001,0.914526355,68.18790344,-0.030334916,-0.192050483,13125777.0,77.09942897,59.14949981,6094.582096333333
-48.96326494,249.07354610000002,292.5334322,1011.402275,1.201160135,66.7448876,0.740669956,0.079843858,11604767.0,72.32621219,80.86920991,6217.546937666667
-43.93202614,198.1088868,311.8593745,1011.479417,1.364688505,68.92674885,0.209837009,-0.077992194,8452798.0,76.72231063,111.8025098,6284.731405666666
-37.15394178,139.3152956,303.18640310000006,1010.099293,1.529150691,69.15069072,0.393363986,-0.066643034,6103660.0,77.0049477,109.14493159999999,6225.960501666667
-25.96184168,67.76476617,283.3608431,1011.678789,1.433232326,72.15232846,-0.486216601,-0.334208358,5353405.0,82.56626534,98.00661923,6133.097556333333
-24.77962993,24.31489936,250.17035890000002,1009.896175,1.378005538,75.00580345,-0.05638859,-0.2583669,8145809.0,82.82624934,71.37894502,5992.04854
-26.99370723,5.352453302,218.03451099999998,1007.6009539999999,1.2844164470000001,75.78544831,1.27464226,0.317028338,10261823.0,84.3837241,54.79670685,5858.667570333334
-20.40460866,1.271147773,204.5398757,1011.2185529999999,1.05548537,74.75375346,0.102346351,-0.070631413,12450740.0,84.26296444,45.73066531,5848.863897666666
-11.70272125,3.4177320210000004,195.14853390000002,1014.676444,0.863289104,73.65458004,-0.828296915,-0.379539935,13859281.0,83.13963896,39.76346922,5862.166879666666
-11.85390452,19.17108123,199.1781661,1017.085089,0.77880598,72.58177367,-0.311024521,-0.2366474,14545530.0,81.31938085,39.99858713,5889.327223333334
-18.53043047,70.77716493,205.673719,1011.0651039999999,0.87015432,71.34847426,0.43863299,0.024804212000000003,14873045.0,77.22834999,38.08501404,5865.413169
-26.12323635,156.0262418,226.37307689999997,1010.679117,0.875355865,70.61680536,0.572848768,0.058492080999999994,14251514.0,78.01555819,44.88413531,5939.000588999999
-34.74028418,228.17634280000004,259.5438235,1015.4215550000001,1.0072387059999999,68.92595959999998,0.375358507,-0.063598226,12804783.0,77.40834579999999,64.27654552,6113.796313
-47.79286368,242.1479207,292.5283704,1013.6708390000001,1.239982361,66.93024151,-0.218551658,-0.23479684,11342310.0,76.17897879,85.21933425,6220.368184
-43.75393753,198.3812464,313.24411660000004,1012.0148210000001,1.361780701,68.89304464,-0.075105435,-0.19562902899999998,8282561.0,77.73485287,109.5761689,6283.597343333334
-36.86598687,136.63335469999998,306.87965089999994,1010.7039269999999,1.541474315,69.09331796,0.053492628,-0.161803623,6226020.0,78.61301144,107.51202079999999,6236.367568333334
-27.08652501,71.8008308,279.46927239999997,1009.473885,1.5192747969999998,72.76953757,0.706968498,0.114394031,5292877.0,79.92189211,87.6610685,6098.859286333333
-24.65532805,25.16166944,250.25129139999999,1015.028424,1.239267165,73.86531223,-0.9141297829999999,-0.516536966,8116325.0,83.65677477,68.41697729,6024.540296333333
-16.943409699999997,5.414318043,221.486625,1012.379548,1.074124656,73.38704701,0.090472935,-0.070381515,10379551.0,83.91958432,57.07331028,5929.068593999999
-25.73196663,1.281098303,204.1386992,1011.7862150000001,1.146510306,74.89423575,0.023200217999999998,-0.22030784899999997,12587452.0,85.05741792,46.29190471,5853.491255000001
-19.844264199999998,3.418420218,193.6188417,1010.696293,0.9884428609999999,75.03037631,0.025111569,-0.004147781,13753202.0,83.44353778,39.34736799,5819.236671333333
-21.55813038,18.68657065,194.3305869,1011.584048,1.023764918,74.29801244,1.2148051309999999,0.361988132,14513390.0,83.02094524,42.7543321,5820.049575333333
-16.82584551,70.12123522,204.4640477,1010.134541,0.956887855,73.3770996,0.803506567,0.268968769,14486792.0,79.17186413,39.70755992,5843.268077666667
-25.06692453,155.12815619999998,227.624927,1013.2570710000001,0.828371778,69.16306419,-0.124752252,-0.213998799,13977043.0,78.10977381,43.88697271,5973.930992333332
-36.16159711,229.24578340000002,259.7517194,1014.0101980000001,0.965511607,68.43754897,-0.347326135,-0.441805667,12687025.0,77.32515746,59.89894942,6103.832266333334
-47.78037482,242.3756235,293.0737876,1010.806527,1.250663903,67.60990438,0.151541824,-0.09558683300000001,11046918.0,74.25219323,84.00289000000001,6211.938245333334
-43.48201038,193.4849948,312.48351180000003,1012.3205630000001,1.37264573,68.70133220000001,-1.212970957,-0.662924504,8826170.0,79.28353919999999,114.38137520000001,6289.990581333333
-33.73243786,130.9610379,305.89921160000006,1013.2057900000001,1.5562713959999999,70.99821487,-0.41547928700000003,-0.280412765,5656263.0,80.48065354,119.15671529999999,6242.829514
-25.32702249,69.9752563,282.831107,1011.9376560000001,1.519039847,71.74117504,0.547756045,0.039144648,4684205.0,80.2816816,97.62299914,6133.103670666666
-21.78044261,25.34491373,251.92332709999997,1010.7676230000001,1.311617386,73.74337688,0.41340305200000005,0.00550875,7792677.0,83.21930929,69.41878548,6008.938422666667
-22.7648925,5.5577670370000005,221.88535,1009.5985300000001,1.173309325,77.96646856,0.5821252060000001,0.21225831399999998,10106923.0,84.96499307,52.98839806,5880.957775
-23.53853575,1.281963603,199.3544373,1008.323642,1.109321954,74.2903969,-0.045283345999999995,-0.16885989,12333348.0,84.01931437,45.68123248,5805.044041333334
-12.76033047,3.3789397180000003,203.5569065,1014.9206869999999,0.8248850879999999,70.56373691,-0.306657087,-0.203904112,13606835.0,82.53133211,39.63130476,5896.606497
-14.52373395,19.04042223,202.0004198,1013.4029609999999,0.879642138,71.85135148,-0.66450148,-0.46398579,14291677.0,80.05183548,39.61273104,5872.575467
-16.62601402,71.43003185,206.38494219999998,1013.64625,0.754397533,71.78674044,0.353980016,-0.080674672,14521587.0,78.31834635,37.29251917,5914.542536
-25.45966487,157.1855181,230.71423489999998,1018.126792,0.779073205,67.23026117,-0.655397581,-0.67565632,13805814.0,76.48994074,43.61341517,6044.187186
-36.08916925,224.7285673,265.9319719,1015.990152,0.935516991,67.8153287,-0.400389905,-0.347109619,12093470.0,77.20609572,63.76313272,6133.2892323333335
-49.47024031,246.8302124,294.73865739999997,1011.926864,1.184574546,66.64921187,0.489354919,0.039887343,10645155.0,73.28548577,81.55940059,6224.5544
-46.44951079,203.9607504,313.13457400000004,1011.486351,1.393808607,67.54323245,0.015546931000000002,-0.179314647,8183891.0,74.91276301,102.8687541,6287.909671333334
-35.394582899999996,136.8320669,306.08326969999996,1010.495694,1.636299439,68.70323101,1.111060921,0.20945389,5595206.0,76.4085997,110.2034928,6247.745316666666
-22.59680326,69.64792920000001,288.0006336,1010.355081,1.516881361,70.65807213,0.661541453,0.063119907,4738491.0,78.94822074,100.6507252,6153.491744333333
-16.73828815,24.3774533,260.00995980000005,1016.3378029999999,1.253413847,72.21552755,0.19378267,0.12370515,6489544.0,82.19974877,75.76175905,6079.823151666667
-25.08128425,5.412227419,228.7988091,1013.447642,1.150187296,75.32320232,0.071341522,0.037579056,9080282.0,84.47832101,55.97983099,5948.476752
-24.54403765,1.284706918,204.4958815,1009.3951890000001,1.1726231740000002,75.81518148,0.447632385,0.200393557,12062117.0,84.28094378,48.16984088,5838.890731
-23.45221286,3.4375310339999996,198.7776993,1009.51632,1.132980873,75.90708628,1.242047446,0.45156273799999996,13394913.0,83.12299112,46.5414063,5825.161954333333
-15.95287711,19.25999388,199.1221664,1012.787078,0.964174532,74.95856857,0.469148795,0.183697135,14261171.0,82.62047071,43.10084411,5865.182575333333
-18.89752492,70.45830581,209.00734540000002,1011.198434,0.8524936390000001,73.15281521,1.4877826680000001,0.464526117,14456364.0,77.62907219,39.21229905,5884.674826666666
-28.32129808,158.1316229,225.93538909999998,1014.995192,0.893439653,69.56154611,-0.387542055,-0.44711054299999997,13823701.0,77.94126673,43.93361107,5976.216609666666
-35.51777006,226.16767400000003,260.29998489999997,1016.371228,0.9381022920000001,68.16209719,-1.004133323,-0.540068376,12747403.0,80.28207809999999,64.85255488,6110.517007000001
-47.24504246,246.79112630000003,291.1924552,1010.17955,1.1873596640000001,66.51231913,-0.132375758,-0.23660192,11065909.0,74.41617449,81.37766746,6193.993423666667
-45.31006574,204.566577,308.00259,1008.603584,1.417890831,67.56965113,0.387774721,-0.025066524,8271989.0,75.47244672,104.7374573,6248.907703333333
-36.03591284,133.7783158,308.0079717,1009.566284,1.594198815,70.36873998,0.586042071,0.063868775,5510251.0,79.18837472,115.65359879999998,6230.148901333334
-23.67926206,65.80592838,287.6567648,1012.4983300000001,1.4819562819999998,71.57131264,-0.053726971,-0.188911877,4894919.0,82.38254264,105.8609871,6160.147489999999
-24.89696501,23.68049758,256.80072659999996,1011.108312,1.3966302519999998,75.77842969,-0.315398446,-0.17832336,7399693.0,85.51416071,76.11327883,6017.501951666668
-27.37642794,5.338239796,223.36718650000003,1013.9626089999999,1.3427901969999998,74.92391438,-0.683680457,-0.34692654,9844098.0,84.2020574,56.37330159,5937.776673
-20.94638545,1.262921962,210.8195534,1014.032386,1.0746630670000001,74.82987818,-0.309012539,-0.33660390799999995,12011969.0,83.77654007,45.88569528,5903.343033
-15.88177711,3.434377431,200.62177759999997,1015.76847,0.9056502790000001,74.88953328,-0.200638918,-0.109246405,13246553.0,83.42817446,40.89567678,5880.0678609999995
-14.21487363,19.03160393,203.494506,1015.6359130000001,1.010472227,72.79552927,0.36077828100000003,0.400721225,14115339.0,83.16797696,44.81536808,5892.937314333333
-24.74562005,71.76455765,195.5862774,1017.695891,0.813147295,74.25936862,-0.9561103190000001,-0.49782580600000004,14408998.0,79.71285637,34.61409008,5898.542842666667
-22.7529464,159.257154,224.4850937,1013.7182529999999,0.7720470490000001,68.34979624,-0.224127424,-0.421817254,13766034.0,74.60495616,40.60593371,5990.294398999999
-32.86772802,228.3889016,259.5951528,1011.7019550000001,0.991411253,67.99198707,0.074730024,-0.091166863,12363082.0,79.28088056,63.57896234,6082.352318666667
-46.26986603,245.1318018,294.1720887,1010.577908,1.219820631,67.23091429,0.16974515399999998,-0.152736693,10926087.0,74.7781135,82.56776717,6219.544382
-44.4727109,201.3944394,311.1311007,1010.154727,1.404619911,68.12012783,0.996553246,0.290535657,8661358.0,76.37928911,107.94789440000001,6274.3055503333335
-33.51549553,128.1561606,308.95517810000007,1008.4338740000001,1.6934161209999998,71.54234531,0.38087135299999997,-0.040807457000000005,5622998.0,81.06294851,119.97375459999999,6218.9519040000005
-26.82892281,71.0004273,283.7209784,1011.2299220000001,1.571682286,72.18638204,0.590761402,0.050950599000000006,4834953.0,79.32893104,94.03074119,6134.249280666667
-25.60434729,25.37763704,257.38424449999997,1009.500666,1.431546006,74.10900014,0.275876131,-0.00018562,6824601.0,81.0660077,71.86870992,6017.538400666665
-22.48075835,5.4053049920000005,221.22450919999997,1015.8544189999999,1.0629746409999998,73.6864537,-0.27970928300000003,-0.26617022,10279618.0,84.03479575,56.76482018,5948.27048
-19.55794669,1.29178805,205.6761781,1011.713278,0.9949198309999999,74.95122103,0.8466780859999999,0.186542612,12092694.0,84.33150885,46.13268829,5866.1928880000005
